order_id,customer_id,product_id,order_date,shipping_date,delivery_date,quantity,sales,profit,discount,shipping_mode,payment_mode
ORD00091908,CUST014227,PROD01036,31-05-2021,01-06-2021,07-06-2021,1,13111.8,3641.04,0.2813,Express,UPI
ORD00055756,CUST012645,PROD01032,31-05-2021,03-06-2021,09-06-2021,1,1229.18,372.38,0.087,Standard,Debit Card
ORD00190960,CUST012871,PROD01032,31-05-2021,02-06-2021,09-06-2021,1,1229.18,324.44,0.2847,Same Day,COD
ORD00157984,CUST010877,PROD01051,31-05-2021,01-06-2021,05-06-2021,2,49198.36,9840.31,0.2604,Standard,Net Banking
ORD00194045,CUST014074,PROD01006,31-05-2021,02-06-2021,09-06-2021,1,22959.18,2337.77,0.11,Same Day,Net Banking
ORD00132088,CUST011318,PROD01055,31-05-2021,03-06-2021,07-06-2021,2,14751.8,3416.41,0.0581,Same Day,Wallet
ORD00169470,CUST011981,PROD01020,31-05-2021,03-06-2021,06-06-2021,1,76251.8,7248.2,0.1549,Economy,Wallet
ORD00207793,CUST010809,PROD01005,31-05-2021,01-06-2021,05-06-2021,1,53299.18,5131.81,0.2244,Same Day,Credit Card
ORD00202935,CUST010473,PROD01040,01-06-2021,04-06-2021,10-06-2021,2,11478.36,1414.59,0.1841,Express,COD
ORD00169488,CUST013713,PROD01004,01-06-2021,04-06-2021,08-06-2021,1,49118,4573.44,0.0649,Economy,Net Banking
ORD00166755,CUST012239,PROD01041,01-06-2021,03-06-2021,05-06-2021,1,2869.18,540.85,0.2976,Express,Net Banking
ORD00142604,CUST011138,PROD01031,01-06-2021,04-06-2021,07-06-2021,1,5739.18,1337.56,0.1461,Standard,COD
ORD00180284,CUST014423,PROD01016,01-06-2021,04-06-2021,10-06-2021,1,45091.8,5829.11,0.2184,Economy,Net Banking
ORD00088521,CUST011807,PROD01023,01-06-2021,04-06-2021,06-06-2021,3,209075.4,23154.84,0.221,Express,COD
ORD00145369,CUST010716,PROD01023,01-06-2021,02-06-2021,04-06-2021,1,69691.8,5091.21,0.2492,Same Day,Wallet
ORD00221494,CUST013749,PROD01059,01-06-2021,04-06-2021,09-06-2021,2,2458.36,415.67,0.0747,Economy,Wallet
ORD00084057,CUST012318,PROD01004,01-06-2021,03-06-2021,08-06-2021,3,147354,16707.91,0.1636,Economy,UPI
ORD00133449,CUST011619,PROD01059,01-06-2021,04-06-2021,11-06-2021,2,2458.36,458.58,0.1794,Economy,COD
ORD00069360,CUST013552,PROD01003,01-06-2021,02-06-2021,09-06-2021,1,65518,5445.39,0.1532,Standard,Debit Card
ORD00199470,CUST013578,PROD01040,01-06-2021,03-06-2021,10-06-2021,5,28695.9,3689.65,0.1261,Express,Credit Card
ORD00139522,CUST012983,PROD01020,01-06-2021,02-06-2021,06-06-2021,1,76251.8,8897.52,0.0932,Economy,Net Banking
ORD00180060,CUST012465,PROD01036,01-06-2021,03-06-2021,08-06-2021,1,13111.8,2348.48,0.0956,Standard,Credit Card
ORD00161154,CUST013693,PROD01001,02-06-2021,04-06-2021,08-06-2021,2,90198.36,9693.04,0.1775,Express,Debit Card
ORD00120576,CUST011444,PROD01057,02-06-2021,03-06-2021,07-06-2021,3,44277.54,11506.26,0.1633,Economy,Wallet
ORD00124854,CUST012042,PROD01050,02-06-2021,04-06-2021,09-06-2021,2,52478.36,6835.42,0.1236,Same Day,Wallet
ORD00122540,CUST014692,PROD01017,02-06-2021,05-06-2021,07-06-2021,1,31971.8,3503.61,0.2121,Same Day,Net Banking
ORD00112809,CUST011830,PROD01002,02-06-2021,04-06-2021,07-06-2021,3,36897.54,3049.08,0.2501,Economy,Wallet
ORD00110605,CUST014726,PROD01040,02-06-2021,05-06-2021,09-06-2021,1,5739.18,675.84,0.1085,Same Day,Debit Card
ORD00094585,CUST014980,PROD01027,02-06-2021,03-06-2021,05-06-2021,1,11479.18,2281.95,0.0918,Economy,Debit Card
ORD00152467,CUST012109,PROD01029,02-06-2021,04-06-2021,10-06-2021,1,58958,10841.23,0.2232,Express,Credit Card
ORD00092918,CUST012603,PROD01058,02-06-2021,03-06-2021,09-06-2021,1,737.18,155.59,0.1606,Economy,Credit Card
ORD00086331,CUST014672,PROD01006,02-06-2021,04-06-2021,09-06-2021,1,22959.18,1610.49,0.1515,Same Day,COD
ORD00137918,CUST013183,PROD01010,02-06-2021,04-06-2021,06-06-2021,1,24591.8,2918.13,0.2263,Standard,Debit Card
ORD00235763,CUST013469,PROD01058,02-06-2021,04-06-2021,10-06-2021,1,737.18,131.69,0.1571,Express,COD
ORD00094230,CUST013403,PROD01055,02-06-2021,03-06-2021,09-06-2021,2,14751.8,3075.13,0.0885,Same Day,Credit Card
ORD00211050,CUST012860,PROD01042,02-06-2021,05-06-2021,07-06-2021,1,8199.18,1897.36,0.2629,Economy,Debit Card
ORD00238339,CUST012161,PROD01008,02-06-2021,04-06-2021,07-06-2021,1,20499.18,1833.82,0.1848,Express,UPI
ORD00123194,CUST014642,PROD01011,03-06-2021,04-06-2021,06-06-2021,1,36899.18,3687.47,0.1801,Economy,Credit Card
ORD00082985,CUST010981,PROD01038,03-06-2021,06-06-2021,11-06-2021,1,34358,6620.43,0.1434,Express,Credit Card
ORD00111573,CUST014406,PROD01032,03-06-2021,04-06-2021,10-06-2021,1,1229.18,292.08,0.2417,Express,Credit Card
ORD00195807,CUST011340,PROD01062,03-06-2021,06-06-2021,12-06-2021,2,81983.6,13015.98,0.2111,Same Day,Credit Card
ORD00151725,CUST014061,PROD01010,03-06-2021,06-06-2021,11-06-2021,3,73775.4,4848.59,0.0638,Economy,Wallet
ORD00156437,CUST010001,PROD01051,03-06-2021,05-06-2021,12-06-2021,1,24599.18,4677.51,0.0523,Standard,Wallet
ORD00144867,CUST010166,PROD01024,03-06-2021,04-06-2021,10-06-2021,1,46731.8,4992.09,0.0844,Express,COD
ORD00168443,CUST013414,PROD01059,03-06-2021,06-06-2021,12-06-2021,2,2458.36,620.21,0.2568,Standard,COD
ORD00189718,CUST013192,PROD01046,03-06-2021,04-06-2021,07-06-2021,2,172183.6,25715.86,0.2506,Same Day,Net Banking
ORD00053821,CUST012626,PROD01058,03-06-2021,04-06-2021,08-06-2021,2,1474.36,248.11,0.1708,Standard,Debit Card
ORD00106366,CUST011947,PROD01013,04-06-2021,06-06-2021,10-06-2021,1,106518,13586.11,0.2957,Standard,Debit Card
ORD00094231,CUST010072,PROD01016,04-06-2021,07-06-2021,10-06-2021,2,90183.6,8038.55,0.2391,Express,Credit Card
ORD00173934,CUST010987,PROD01026,04-06-2021,05-06-2021,08-06-2021,1,45919.18,7329.84,0.0713,Express,Debit Card
ORD00132902,CUST011239,PROD01025,04-06-2021,06-06-2021,09-06-2021,1,25338,4676.6,0.1072,Standard,Debit Card
ORD00051212,CUST014774,PROD01051,04-06-2021,05-06-2021,07-06-2021,1,24599.18,4084.12,0.1995,Standard,Debit Card
ORD00098670,CUST010246,PROD01049,04-06-2021,05-06-2021,12-06-2021,2,24598.36,2754.42,0.261,Standard,Debit Card
ORD00152069,CUST010640,PROD01023,04-06-2021,07-06-2021,14-06-2021,1,69691.8,5762.8,0.127,Same Day,Debit Card
ORD00123016,CUST012495,PROD01045,04-06-2021,06-06-2021,11-06-2021,2,54103.6,5618.68,0.0791,Economy,COD
ORD00086517,CUST011230,PROD01032,04-06-2021,05-06-2021,08-06-2021,2,2458.36,628.21,0.2003,Standard,Net Banking
ORD00227129,CUST013329,PROD01055,04-06-2021,06-06-2021,09-06-2021,1,7375.9,1635.64,0.2903,Economy,Wallet
ORD00060206,CUST014336,PROD01060,04-06-2021,06-06-2021,09-06-2021,1,2459.18,534.81,0.2019,Same Day,Net Banking
ORD00064729,CUST012989,PROD01011,05-06-2021,08-06-2021,12-06-2021,1,36899.18,3395.68,0.2571,Standard,Wallet
ORD00164377,CUST010105,PROD01011,05-06-2021,06-06-2021,13-06-2021,1,36899.18,3265.6,0.2166,Express,Debit Card
ORD00224699,CUST011295,PROD01021,05-06-2021,06-06-2021,08-06-2021,2,24600,1617.88,0.1328,Economy,COD
ORD00206764,CUST012651,PROD01022,05-06-2021,06-06-2021,10-06-2021,1,114791.8,9129.18,0.1604,Standard,Debit Card
ORD00211423,CUST012385,PROD01019,05-06-2021,06-06-2021,12-06-2021,1,36891.8,2718.91,0.2136,Economy,Net Banking
ORD00187277,CUST013630,PROD01023,05-06-2021,08-06-2021,13-06-2021,1,69691.8,9337.36,0.1973,Economy,Net Banking
ORD00207978,CUST011796,PROD01047,05-06-2021,07-06-2021,13-06-2021,1,26239.18,3303.51,0.1363,Economy,Net Banking
ORD00091368,CUST012031,PROD01025,05-06-2021,07-06-2021,14-06-2021,2,50676,7851.04,0.1336,Same Day,Debit Card
ORD00223302,CUST011408,PROD01029,05-06-2021,07-06-2021,10-06-2021,2,117916,14313.22,0.1919,Same Day,Credit Card
ORD00090348,CUST013142,PROD01004,05-06-2021,08-06-2021,15-06-2021,1,49118,4765.77,0.2628,Same Day,Debit Card
ORD00205646,CUST010184,PROD01037,05-06-2021,07-06-2021,12-06-2021,2,2130.36,492.8,0.0787,Same Day,Wallet
ORD00087368,CUST012340,PROD01028,06-06-2021,09-06-2021,15-06-2021,1,12299.18,2203.27,0.1078,Same Day,Net Banking
ORD00122386,CUST011123,PROD01064,06-06-2021,07-06-2021,14-06-2021,1,3275.9,383.38,0.2155,Express,Wallet
ORD00137215,CUST014417,PROD01060,06-06-2021,08-06-2021,11-06-2021,2,4918.36,1233.37,0.2944,Economy,UPI
ORD00091178,CUST010664,PROD01001,06-06-2021,08-06-2021,15-06-2021,3,135297.54,16955.26,0.2132,Standard,COD
ORD00202372,CUST010657,PROD01036,06-06-2021,07-06-2021,09-06-2021,1,13111.8,4323.87,0.1707,Economy,Wallet
ORD00104131,CUST014030,PROD01039,06-06-2021,09-06-2021,11-06-2021,1,19679.18,2623.93,0.153,Express,Credit Card
ORD00178366,CUST014076,PROD01035,06-06-2021,09-06-2021,14-06-2021,2,4098.36,859.58,0.1503,Economy,UPI
ORD00212345,CUST012931,PROD01016,06-06-2021,09-06-2021,11-06-2021,2,90183.6,9018.66,0.2135,Standard,UPI
ORD00246811,CUST011985,PROD01001,06-06-2021,07-06-2021,12-06-2021,1,45099.18,3934.12,0.1986,Standard,COD
ORD00096722,CUST013005,PROD01029,06-06-2021,07-06-2021,12-06-2021,2,117916,22388.74,0.1806,Express,Credit Card
ORD00067814,CUST011616,PROD01058,06-06-2021,09-06-2021,15-06-2021,1,737.18,196.69,0.1984,Economy,Wallet
ORD00153242,CUST014418,PROD01026,06-06-2021,09-06-2021,15-06-2021,1,45919.18,5535.12,0.2463,Same Day,Net Banking
ORD00067038,CUST011076,PROD01055,06-06-2021,07-06-2021,13-06-2021,1,7375.9,1480.97,0.1185,Same Day,COD
ORD00138953,CUST011383,PROD01043,06-06-2021,08-06-2021,11-06-2021,2,2950.36,361.62,0.1228,Economy,UPI
ORD00149787,CUST011554,PROD01008,07-06-2021,08-06-2021,15-06-2021,1,20499.18,1919.17,0.1303,Express,Credit Card
ORD00115820,CUST011875,PROD01015,07-06-2021,08-06-2021,14-06-2021,2,70503.6,4763.37,0.1335,Economy,UPI
ORD00186449,CUST013842,PROD01063,07-06-2021,08-06-2021,10-06-2021,1,27059.18,5870.03,0.1557,Standard,COD
ORD00198406,CUST011885,PROD01048,07-06-2021,10-06-2021,12-06-2021,2,65598.36,8614.26,0.2059,Standard,Net Banking
ORD00111321,CUST012230,PROD01025,07-06-2021,08-06-2021,10-06-2021,1,25338,4318.22,0.2444,Same Day,Net Banking
ORD00157227,CUST012144,PROD01011,07-06-2021,08-06-2021,15-06-2021,1,36899.18,3056.25,0.2367,Standard,UPI
ORD00060465,CUST010245,PROD01048,07-06-2021,08-06-2021,13-06-2021,1,32799.18,3616.94,0.2079,Express,UPI
ORD00060738,CUST014648,PROD01060,07-06-2021,10-06-2021,14-06-2021,1,2459.18,636.6,0.2789,Same Day,COD
ORD00096513,CUST010769,PROD01040,07-06-2021,08-06-2021,13-06-2021,2,11478.36,1669.01,0.0552,Express,Debit Card
ORD00138310,CUST012527,PROD01034,07-06-2021,10-06-2021,14-06-2021,1,2459.18,599.49,0.2803,Express,COD
ORD00165277,CUST014251,PROD01006,07-06-2021,09-06-2021,14-06-2021,2,45918.36,6194.29,0.2822,Standard,Wallet
ORD00097622,CUST012697,PROD01043,08-06-2021,09-06-2021,12-06-2021,2,2950.36,584.74,0.1092,Economy,COD
ORD00240446,CUST011811,PROD01032,08-06-2021,11-06-2021,15-06-2021,1,1229.18,311.82,0.2309,Standard,Net Banking
ORD00220543,CUST012041,PROD01023,08-06-2021,09-06-2021,11-06-2021,1,69691.8,10284.86,0.2675,Express,Credit Card
ORD00213593,CUST013150,PROD01039,08-06-2021,09-06-2021,16-06-2021,2,39358.36,9544.2,0.1387,Same Day,Credit Card
ORD00142011,CUST010413,PROD01027,08-06-2021,10-06-2021,17-06-2021,2,22958.36,2706.4,0.0825,Express,Net Banking
ORD00204840,CUST010918,PROD01042,08-06-2021,09-06-2021,13-06-2021,3,24597.54,4408.02,0.1217,Express,Net Banking
ORD00156627,CUST014635,PROD01002,08-06-2021,09-06-2021,16-06-2021,3,36897.54,4993.5,0.1921,Standard,COD
ORD00239396,CUST012500,PROD01003,08-06-2021,11-06-2021,15-06-2021,3,196554,18367.11,0.1188,Standard,UPI
ORD00123836,CUST014613,PROD01013,08-06-2021,10-06-2021,16-06-2021,1,106518,15125.74,0.2754,Standard,Credit Card
ORD00157435,CUST012723,PROD01012,08-06-2021,11-06-2021,13-06-2021,2,43458.36,5153.5,0.107,Same Day,Debit Card
ORD00158010,CUST012290,PROD01013,08-06-2021,10-06-2021,12-06-2021,3,319554,56435.03,0.2885,Standard,UPI
ORD00169172,CUST011566,PROD01054,08-06-2021,09-06-2021,14-06-2021,1,36899.18,4295.28,0.1393,Express,Debit Card
ORD00113227,CUST011577,PROD01055,08-06-2021,11-06-2021,14-06-2021,5,36879.5,9066.63,0.2572,Standard,Credit Card
ORD00207896,CUST014031,PROD01040,08-06-2021,09-06-2021,16-06-2021,1,5739.18,968.07,0.0804,Economy,Credit Card
ORD00100375,CUST011488,PROD01017,08-06-2021,10-06-2021,16-06-2021,2,63943.6,5894.37,0.2829,Standard,COD
ORD00157956,CUST012980,PROD01064,08-06-2021,11-06-2021,16-06-2021,1,3275.9,352.66,0.2724,Standard,UPI
ORD00077696,CUST011020,PROD01036,09-06-2021,12-06-2021,19-06-2021,3,39335.4,8113.74,0.2909,Economy,Credit Card
ORD00225333,CUST013333,PROD01063,09-06-2021,12-06-2021,15-06-2021,1,27059.18,4310,0.0739,Standard,Debit Card
ORD00155564,CUST013582,PROD01051,09-06-2021,10-06-2021,16-06-2021,2,49198.36,9322.17,0.1927,Standard,UPI
ORD00153201,CUST011792,PROD01059,09-06-2021,12-06-2021,17-06-2021,1,1229.18,297.75,0.0848,Standard,Debit Card
ORD00050517,CUST010094,PROD01049,09-06-2021,12-06-2021,17-06-2021,3,36897.54,4831.5,0.2226,Same Day,COD
ORD00185838,CUST010913,PROD01024,09-06-2021,12-06-2021,18-06-2021,2,93463.6,9857.12,0.194,Economy,Debit Card
ORD00222003,CUST014161,PROD01016,09-06-2021,11-06-2021,13-06-2021,1,45091.8,4089.82,0.2254,Standard,COD
ORD00114173,CUST010403,PROD01044,09-06-2021,12-06-2021,18-06-2021,1,45091.8,8693.23,0.0604,Express,Wallet
ORD00163171,CUST010706,PROD01042,09-06-2021,10-06-2021,15-06-2021,1,8199.18,1480.92,0.2818,Economy,COD
ORD00197607,CUST011331,PROD01027,09-06-2021,11-06-2021,18-06-2021,1,11479.18,1509.93,0.2906,Same Day,Debit Card
ORD00243929,CUST014883,PROD01038,09-06-2021,12-06-2021,14-06-2021,4,137432,21923.12,0.2198,Standard,Wallet
ORD00099042,CUST012580,PROD01064,09-06-2021,12-06-2021,19-06-2021,2,6551.8,715.93,0.1801,Standard,Wallet
ORD00138364,CUST010105,PROD01062,09-06-2021,10-06-2021,17-06-2021,1,40991.8,7535.69,0.2184,Same Day,Wallet
ORD00205413,CUST013430,PROD01040,10-06-2021,13-06-2021,16-06-2021,1,5739.18,486.49,0.0757,Same Day,Credit Card
ORD00244618,CUST011639,PROD01062,10-06-2021,11-06-2021,18-06-2021,2,81983.6,18023.39,0.251,Economy,UPI
ORD00103117,CUST014239,PROD01034,10-06-2021,11-06-2021,18-06-2021,1,2459.18,472.89,0.1583,Express,Debit Card
ORD00220384,CUST012760,PROD01058,10-06-2021,11-06-2021,17-06-2021,3,2211.54,689.84,0.2263,Express,Net Banking
ORD00242810,CUST012179,PROD01052,10-06-2021,13-06-2021,18-06-2021,5,327959,34463.67,0.163,Standard,COD
ORD00142751,CUST014908,PROD01030,10-06-2021,11-06-2021,16-06-2021,1,20491.8,4128.95,0.2258,Standard,Debit Card
ORD00109590,CUST012588,PROD01009,10-06-2021,12-06-2021,16-06-2021,1,24591.8,2123.23,0.058,Standard,COD
ORD00235167,CUST014216,PROD01025,10-06-2021,13-06-2021,20-06-2021,3,76014,8164.07,0.2155,Same Day,Wallet
ORD00057073,CUST012395,PROD01007,11-06-2021,14-06-2021,19-06-2021,2,26238.36,3255.13,0.1996,Standard,Debit Card
ORD00094195,CUST013817,PROD01061,11-06-2021,12-06-2021,16-06-2021,1,40991.8,7713.49,0.2034,Same Day,COD
ORD00126436,CUST011032,PROD01018,11-06-2021,12-06-2021,16-06-2021,1,38531.8,3797.08,0.2528,Economy,Credit Card
ORD00056548,CUST013186,PROD01018,11-06-2021,12-06-2021,18-06-2021,1,38531.8,4320.24,0.2084,Express,Net Banking
ORD00064691,CUST012887,PROD01041,11-06-2021,12-06-2021,19-06-2021,2,5738.36,1041.3,0.2332,Standard,UPI
ORD00235071,CUST013841,PROD01021,11-06-2021,14-06-2021,18-06-2021,1,12300,1604.59,0.2731,Economy,Wallet
ORD00057226,CUST011127,PROD01056,11-06-2021,13-06-2021,19-06-2021,2,22958.36,6982.3,0.0607,Same Day,Debit Card
ORD00193155,CUST014979,PROD01012,11-06-2021,12-06-2021,18-06-2021,2,43458.36,4093.47,0.0505,Economy,COD
ORD00050750,CUST013832,PROD01022,11-06-2021,13-06-2021,18-06-2021,1,114791.8,12017.85,0.0561,Express,UPI
ORD00066736,CUST014383,PROD01064,12-06-2021,14-06-2021,20-06-2021,2,6551.8,1245.74,0.0691,Standard,UPI
ORD00126424,CUST010647,PROD01023,12-06-2021,15-06-2021,18-06-2021,1,69691.8,6265,0.1786,Standard,COD
ORD00148860,CUST010984,PROD01018,12-06-2021,14-06-2021,21-06-2021,1,38531.8,3694.63,0.1582,Economy,COD
ORD00233805,CUST013107,PROD01044,12-06-2021,13-06-2021,19-06-2021,3,135275.4,25261.14,0.0928,Standard,Credit Card
ORD00171524,CUST013879,PROD01026,12-06-2021,15-06-2021,19-06-2021,2,91838.36,17199.25,0.1705,Standard,Debit Card
ORD00242479,CUST011883,PROD01049,12-06-2021,13-06-2021,18-06-2021,1,12299.18,2843.51,0.0658,Express,COD
ORD00169479,CUST011314,PROD01011,12-06-2021,14-06-2021,16-06-2021,2,73798.36,9913.19,0.1676,Same Day,UPI
ORD00200901,CUST010090,PROD01005,12-06-2021,13-06-2021,17-06-2021,1,53299.18,4776.4,0.0781,Economy,Net Banking
ORD00182794,CUST012457,PROD01025,13-06-2021,14-06-2021,18-06-2021,5,126690,17172.67,0.2003,Same Day,Debit Card
ORD00212431,CUST014949,PROD01050,13-06-2021,15-06-2021,19-06-2021,1,26239.18,2830.07,0.0838,Express,Wallet
ORD00123426,CUST012044,PROD01011,13-06-2021,16-06-2021,20-06-2021,3,110697.54,10474.74,0.1784,Standard,COD
ORD00220792,CUST014136,PROD01042,13-06-2021,15-06-2021,19-06-2021,1,8199.18,1938.57,0.1774,Same Day,UPI
ORD00123724,CUST010238,PROD01041,13-06-2021,16-06-2021,22-06-2021,2,5738.36,733.73,0.1157,Economy,UPI
ORD00123971,CUST014410,PROD01022,13-06-2021,16-06-2021,23-06-2021,2,229583.6,24314.89,0.2729,Economy,Debit Card
ORD00097066,CUST014820,PROD01060,13-06-2021,14-06-2021,18-06-2021,2,4918.36,1036.09,0.1524,Same Day,Net Banking
ORD00122849,CUST012327,PROD01048,13-06-2021,14-06-2021,20-06-2021,2,65598.36,8099.34,0.1579,Same Day,Credit Card
ORD00119243,CUST014719,PROD01009,13-06-2021,16-06-2021,23-06-2021,1,24591.8,2408.11,0.0555,Same Day,Credit Card
ORD00198271,CUST014777,PROD01010,13-06-2021,14-06-2021,18-06-2021,1,24591.8,3058.4,0.1729,Standard,Wallet
ORD00080598,CUST010351,PROD01039,13-06-2021,16-06-2021,19-06-2021,1,19679.18,3521.25,0.1776,Standard,COD
ORD00095708,CUST014996,PROD01045,13-06-2021,16-06-2021,18-06-2021,1,27051.8,3591.02,0.2575,Same Day,Net Banking
ORD00224061,CUST012842,PROD01061,13-06-2021,14-06-2021,18-06-2021,2,81983.6,11547.76,0.2756,Economy,Credit Card
ORD00130192,CUST011564,PROD01026,13-06-2021,16-06-2021,20-06-2021,1,45919.18,7036.28,0.1035,Same Day,Wallet
ORD00104019,CUST014680,PROD01026,14-06-2021,15-06-2021,18-06-2021,1,45919.18,8350.24,0.0719,Same Day,Debit Card
ORD00065448,CUST013056,PROD01006,14-06-2021,16-06-2021,22-06-2021,1,22959.18,2515.62,0.083,Standard,Wallet
ORD00211274,CUST010135,PROD01034,14-06-2021,17-06-2021,24-06-2021,2,4918.36,1590.05,0.0668,Same Day,UPI
ORD00106784,CUST011415,PROD01022,14-06-2021,15-06-2021,20-06-2021,1,114791.8,12702.64,0.1812,Economy,COD
ORD00088465,CUST011050,PROD01004,14-06-2021,15-06-2021,19-06-2021,1,49118,4554.75,0.0778,Express,Net Banking
ORD00206210,CUST011524,PROD01041,14-06-2021,15-06-2021,21-06-2021,1,2869.18,402.49,0.0714,Standard,Credit Card
ORD00243506,CUST014367,PROD01001,14-06-2021,16-06-2021,19-06-2021,1,45099.18,5840.84,0.0599,Standard,Net Banking
ORD00119822,CUST010628,PROD01008,14-06-2021,16-06-2021,21-06-2021,1,20499.18,1804.94,0.1055,Express,COD
ORD00116143,CUST010211,PROD01036,14-06-2021,17-06-2021,21-06-2021,1,13111.8,3337.1,0.2697,Economy,Credit Card
ORD00152345,CUST012248,PROD01048,15-06-2021,18-06-2021,21-06-2021,1,32799.18,5846.59,0.1166,Economy,UPI
ORD00135015,CUST013431,PROD01043,15-06-2021,16-06-2021,20-06-2021,1,1475.18,130.53,0.1504,Same Day,UPI
ORD00083997,CUST012987,PROD01045,15-06-2021,16-06-2021,20-06-2021,2,54103.6,6931.46,0.0954,Standard,Debit Card
ORD00140352,CUST012699,PROD01050,15-06-2021,16-06-2021,19-06-2021,2,52478.36,8748.32,0.1921,Standard,COD
ORD00090593,CUST010577,PROD01021,15-06-2021,18-06-2021,21-06-2021,2,24600,2495.95,0.1724,Same Day,Debit Card
ORD00184073,CUST011040,PROD01047,15-06-2021,16-06-2021,18-06-2021,1,26239.18,4019.8,0.1102,Express,Credit Card
ORD00080699,CUST013716,PROD01057,15-06-2021,16-06-2021,22-06-2021,1,14759.18,3652.76,0.1198,Economy,Wallet
ORD00159238,CUST014126,PROD01035,15-06-2021,17-06-2021,19-06-2021,1,2049.18,515.8,0.099,Same Day,Net Banking
ORD00215134,CUST011566,PROD01040,15-06-2021,16-06-2021,22-06-2021,1,5739.18,1125.18,0.1556,Express,Net Banking
ORD00072633,CUST011544,PROD01063,15-06-2021,16-06-2021,22-06-2021,1,27059.18,3916.64,0.0959,Standard,Net Banking
ORD00178954,CUST012236,PROD01052,15-06-2021,16-06-2021,21-06-2021,2,131183.6,14651.99,0.1156,Same Day,Debit Card
ORD00167088,CUST014444,PROD01062,15-06-2021,18-06-2021,23-06-2021,1,40991.8,6697.73,0.1383,Economy,Net Banking
ORD00143134,CUST010980,PROD01010,15-06-2021,17-06-2021,23-06-2021,1,24591.8,2183.33,0.2694,Same Day,Wallet
ORD00169561,CUST014966,PROD01045,15-06-2021,17-06-2021,23-06-2021,1,27051.8,5309.83,0.093,Economy,COD
ORD00106375,CUST011973,PROD01051,15-06-2021,17-06-2021,24-06-2021,2,49198.36,10389.67,0.0779,Economy,Credit Card
ORD00138887,CUST012231,PROD01017,15-06-2021,18-06-2021,25-06-2021,5,159859,13478.6,0.0818,Standard,COD
ORD00153086,CUST011835,PROD01028,15-06-2021,17-06-2021,21-06-2021,1,12299.18,1336.35,0.2637,Express,Net Banking
ORD00160266,CUST014997,PROD01010,15-06-2021,17-06-2021,21-06-2021,1,24591.8,1966.67,0.215,Express,Net Banking
ORD00149439,CUST010488,PROD01020,15-06-2021,16-06-2021,21-06-2021,1,76251.8,11076.5,0.1094,Economy,Credit Card
ORD00175014,CUST012049,PROD01003,15-06-2021,17-06-2021,20-06-2021,3,196554,22814.27,0.2836,Express,Credit Card
ORD00081533,CUST011491,PROD01059,16-06-2021,19-06-2021,22-06-2021,2,2458.36,733.35,0.1715,Economy,Debit Card
ORD00180947,CUST014873,PROD01035,16-06-2021,17-06-2021,22-06-2021,1,2049.18,450.29,0.2027,Express,Wallet
ORD00216472,CUST013119,PROD01039,16-06-2021,19-06-2021,21-06-2021,1,19679.18,2956.96,0.2199,Economy,Net Banking
ORD00220184,CUST012209,PROD01058,16-06-2021,17-06-2021,24-06-2021,1,737.18,128.09,0.0967,Economy,Net Banking
ORD00057822,CUST010682,PROD01037,16-06-2021,17-06-2021,24-06-2021,1,1065.18,219.07,0.2224,Standard,Wallet
ORD00185062,CUST013890,PROD01054,16-06-2021,19-06-2021,25-06-2021,2,73798.36,10679.83,0.1633,Same Day,Wallet
ORD00166321,CUST013987,PROD01049,16-06-2021,17-06-2021,23-06-2021,1,12299.18,2095.17,0.2579,Same Day,Wallet
ORD00078536,CUST013477,PROD01030,16-06-2021,19-06-2021,26-06-2021,1,20491.8,5107.35,0.1532,Same Day,UPI
ORD00162885,CUST010837,PROD01062,16-06-2021,17-06-2021,21-06-2021,1,40991.8,4954.67,0.1723,Economy,UPI
ORD00051963,CUST014679,PROD01003,16-06-2021,18-06-2021,25-06-2021,3,196554,16752.72,0.2491,Express,COD
ORD00063575,CUST010692,PROD01003,16-06-2021,18-06-2021,25-06-2021,1,65518,8950.32,0.1507,Standard,Net Banking
ORD00239673,CUST011912,PROD01044,16-06-2021,19-06-2021,22-06-2021,3,135275.4,18345.74,0.0727,Economy,Net Banking
ORD00086211,CUST013656,PROD01008,17-06-2021,19-06-2021,25-06-2021,1,20499.18,2284.41,0.1167,Standard,UPI
ORD00119777,CUST013225,PROD01038,17-06-2021,20-06-2021,22-06-2021,1,34358,7907.6,0.0786,Express,Wallet
ORD00171115,CUST012314,PROD01004,17-06-2021,19-06-2021,22-06-2021,1,49118,5474.48,0.1335,Standard,COD
ORD00200677,CUST010367,PROD01044,17-06-2021,19-06-2021,23-06-2021,1,45091.8,7778.77,0.1672,Economy,Wallet
ORD00069669,CUST010256,PROD01055,17-06-2021,19-06-2021,24-06-2021,1,7375.9,2347.88,0.2265,Economy,UPI
ORD00158573,CUST014958,PROD01002,17-06-2021,18-06-2021,21-06-2021,1,12299.18,1050.79,0.2188,Standard,COD
ORD00116726,CUST011249,PROD01029,17-06-2021,19-06-2021,21-06-2021,1,58958,10057.55,0.1891,Express,Debit Card
ORD00140856,CUST013501,PROD01003,17-06-2021,20-06-2021,26-06-2021,3,196554,14096.07,0.2927,Economy,UPI
ORD00098736,CUST010377,PROD01039,17-06-2021,19-06-2021,24-06-2021,1,19679.18,2868.21,0.2627,Same Day,Wallet
ORD00110301,CUST014939,PROD01029,17-06-2021,18-06-2021,24-06-2021,1,58958,10540.6,0.1011,Same Day,COD
